Id,Name,Property_type,Room_type,Bed_type,Min_nights,Max_nights,Cancellation_policy,Accomodates,Total_bedrooms,Total_beds,Number_Of_Reviews,Price,Security_deposit,Cleaning_fee,Extra_people,Guests_included,Image_Url,Host_id,Host_name,Host_location,Country,Country_code,Longitude,Latitude,Availability_365,Review_Scores
20668195,"Immaculate 1Bed/1Bath Villa, in Heart of Poipu!",Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1.0,2.0,53,145.0,155.0,135.0,0.0,1.0,https://a0.muscache.com/im/pictures/61c5be36-3ddc-4690-8705-d1d11f28bc12.jpg?aki_policy=large,95959483,Krystal & Eric,"Texas, United States",United States,US,-159.46625,21.88169,28,98.0
20669488,Cozy double room in Barcelona close to beach,Apartment,Private room,Real Bed,2,1125,moderate,2,1.0,1.0,42,17.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/4eea7d63-cf64-4df7-9f5b-3e100ffdc9c4.jpg?aki_policy=large,147874967,Mila,ES,Spain,ES,2.21575,41.41429,84,94.0
20672298,MODERN DESIGNED STUDIO APARTMENT IN TAKSIM PLACE,Boutique hotel,Entire home/apt,Real Bed,1,1125,flexible,2,1.0,2.0,26,127.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/f25b4636-90c5-4209-99f3-2f63603e1063.jpg?aki_policy=large,147888481,Pelin,TR,Turkey,TR,28.97583,41.03393,361,81.0
20677646,Porto By The River Apartments - Ribeira A2,Apartment,Entire home/apt,Real Bed,1,30,moderate,2,1.0,1.0,1,85.0,0.0,23.0,0.0,1.0,https://a0.muscache.com/im/pictures/47323706-0cbb-492d-8105-48b2a736f27d.jpg?aki_policy=large,91711126,António,"Porto, Porto District, Portugal",Portugal,PT,-8.61245,41.13978,274,100.0
20677802,Porto By The River Apartments - Ribeira A3,Apartment,Entire home/apt,Real Bed,1,30,moderate,4,2.0,2.0,2,125.0,0.0,23.0,0.0,4.0,https://a0.muscache.com/im/pictures/818465ef-71f7-4c1e-8997-c7725808e6a0.jpg?aki_policy=large,91711126,António,"Porto, Porto District, Portugal",Portugal,PT,-8.61142,41.13992,244,100.0
20677942,Belle chambre avec balcon privé sur Laurier,Apartment,Private room,Real Bed,2,1125,moderate,1,1.0,1.0,2,30.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/8836c99f-26c3-4764-8c5f-d8cc4530fdd7.jpg?aki_policy=large,17508162,Emeline,"Montreal, Quebec, Canada",Canada,CA,-73.59151,45.52503,0,80.0
20678327,Full house in the backyard,House,Entire home/apt,Real Bed,1,4,flexible,2,1.0,1.0,0,71.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/6b9bed85-190e-4e23-8dff-f08b3999226e.jpg?aki_policy=large,118709261,Rodrigo A L,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.29676263073681,-22.816388006091728,89,0.0
20680853,Beachhouse Kailua: Cottage with Green A/C,Cottage,Entire home/apt,Real Bed,5,1125,moderate,2,1.0,1.0,65,98.0,200.0,100.0,39.0,1.0,https://a0.muscache.com/im/pictures/6716d4b4-8827-44cc-909d-b3b0c7f0d5ab.jpg?aki_policy=large,147995593,Lisa,United Kingdom / Canada / Australia / France / Italy / United States,United States,US,-157.74155,21.40607,21,99.0
20681944,Paradise Studio on the North Shore,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,3,1.0,2.0,12,119.0,150.0,85.0,15.0,2.0,https://a0.muscache.com/im/pictures/f806b24f-efd1-4f5a-b394-c851015925e5.jpg?aki_policy=large,7338403,Douglas,"Kaaawa, Hawaii, United States",United States,US,-157.92798,21.64568,324,85.0
2068454,GOTHIC RAMBLAS 2 APARTMENT,Apartment,Entire home/apt,Pull-out Sofa,1,1125,strict_14_with_grace_period,4,1.0,3.0,34,67.0,300.0,40.0,0.0,4.0,https://a0.muscache.com/im/pictures/61e0d8e8-4f8f-4e19-becf-4c9055d8beff.jpg?aki_policy=large,6099660,Barcelona Bedroom,"Barcelona, Catalonia, Spain",Spain,ES,2.17781,41.37897,211,81.0
20685775,Next to the Airport/up to 2+1 people double room,Guest suite,Private room,Real Bed,1,5,moderate,3,1.0,3.0,213,32.0,0.0,0.0,15.0,2.0,https://a0.muscache.com/im/pictures/57a7da7a-d00f-4519-97f7-0d9eb45ac602.jpg?aki_policy=large,140588482,Maria Rosa Pereira,"Moreira, Porto, Portugal",Portugal,PT,-8.66489,41.24004,330,98.0
20692275,Sunny apartment + 2 bikes,Apartment,Entire home/apt,Real Bed,3,1125,moderate,4,1.0,2.0,50,32.0,0.0,15.0,15.0,2.0,https://a0.muscache.com/im/pictures/f64c23e5-377f-4ce0-802e-e5398f578ba7.jpg?aki_policy=large,148091213,Francelina,PT,Portugal,PT,-8.63469,41.15913,83,95.0
20692563,Greenwich Village Townhome with Private Garden!,Townhouse,Entire home/apt,Real Bed,30,1125,strict_14_with_grace_period,7,4.0,4.0,7,2450.0,3000.0,599.0,0.0,1.0,https://a0.muscache.com/im/pictures/ebb295f9-518d-478b-81bd-d98971c68cec.jpg?aki_policy=large,147814925,Lloyd,"NY, NY & anywhere the world takes me!!!",United States,US,-73.99413,40.733,172,97.0
20692888,Large Bedroom in Williamsburg,House,Private room,Real Bed,1,3,strict_14_with_grace_period,2,1.0,1.0,1,65.0,0.0,0.0,20.0,2.0,https://a0.muscache.com/im/pictures/f41e7aff-9132-4ad1-b9c0-5137a0967091.jpg?aki_policy=large,3879852,Zaki,"New York, New York, United States",United States,US,-73.94662,40.71279,0,100.0
20693549,Oceanfront 1Bedroom Flat in Copacabana,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1.0,2.0,2,231.0,500.0,160.0,40.0,3.0,https://a0.muscache.com/im/pictures/8e25c20e-f5c4-413a-824e-399618a0361e.jpg?aki_policy=large,153721,Shushma & Nityam,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Brazil,BR,-43.190142475423734,-22.984062698107213,107,80.0
20695115,Da Grass Shack Lanai,Cabin,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,2.0,4.0,74,99.0,0.0,40.0,20.0,2.0,https://a0.muscache.com/im/pictures/da558c80-2953-462c-9ff0-a6fc5a3d2f7a.jpg?aki_policy=large,130665061,Christopher,"Pāhoa, Hawaii, United States",United States,US,-154.99088,19.35237,21,98.0
20698056,1 BDRM IN WWP - CLOSE TO OLYMPIC PARK - WENT1610,Apartment,Entire home/apt,Real Bed,3,60,strict_14_with_grace_period,2,1.0,1.0,4,139.0,0.0,160.0,0.0,1.0,https://a0.muscache.com/im/pictures/fecf7102-92a9-42f7-bcde-e52e6294d538.jpg?aki_policy=large,71016455,Sydney Furnished Apartments,"Rhodes, New South Wales, Australia",Australia,AU,151.07904,-33.82766,0,80.0
20701225,Charming  2BD  by Victoria Harbour,Apartment,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,3,2.0,1.0,3,848.0,781.0,300.0,100.0,3.0,https://a0.muscache.com/im/pictures/5d048056-f31c-4941-8277-99a41d28ddee.jpg?aki_policy=large,73888209,Jennifer,HK,Hong Kong,HK,114.18809,22.30294,0,80.0
20701559,Venue Hotel Old City,Boutique hotel,Private room,Real Bed,1,1125,flexible,15,20.0,25.0,3,227.0,0.0,0.0,131.0,2.0,https://a0.muscache.com/im/pictures/1230cdb5-da45-402e-a1d5-93416491a3a4.jpg?aki_policy=large,148182657,Mehmet,TR,Turkey,TR,28.97415,41.01389,354,100.0
20711019,Clean and comfortable room near Jolicoeur,House,Private room,Real Bed,1,1125,moderate,2,1.0,1.0,13,30.0,0.0,20.0,10.0,1.0,https://a0.muscache.com/im/pictures/03b54a1a-fd72-4509-a55d-c4e023c34bb3.jpg?aki_policy=large,102301632,Dion,"Montreal, Québec, Canada",Canada,CA,-73.58947,45.45504,90,86.0
20712093,Direct Ocean View Corner Condo!!!,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,4,1.0,3.0,12,145.0,500.0,194.0,10.0,2.0,https://a0.muscache.com/im/pictures/a96bfa8b-eef3-495b-a82c-3d732387519f.jpg?aki_policy=large,104698170,Best Beach Hawaii Vacation Rentals,"Laguna Beach, California, United States",United States,US,-157.82201,21.27289,244,83.0
20717948,Ohala Place! Newly updated!  Amazing Value! CLEAN!,Guest suite,Private room,Real Bed,1,30,strict_14_with_grace_period,2,1.0,1.0,97,65.0,400.0,45.0,25.0,2.0,https://a0.muscache.com/im/pictures/ff74bfdf-81af-4ba0-b92a-7b106852c64e.jpg?aki_policy=large,143441377,Sean & Rosie,"Kailua-Kona, Hawaii, United States",United States,US,-156.00806,19.72049,64,96.0
2071929,"apart Plateau Mont Royal,2 bedrooms",House,Entire home/apt,Real Bed,6,365,moderate,4,2.0,2.0,27,136.0,0.0,50.0,0.0,1.0,https://a0.muscache.com/im/pictures/d5494acf-6469-409f-a730-434cb4901919.jpg?aki_policy=large,2737452,Carole,"Montreal, Quebec, Canada",Canada,CA,-73.5677,45.53083,253,96.0
20719961,"Wan Chai City View Studios, Hong Kong",Serviced apartment,Private room,Real Bed,28,1125,strict_14_with_grace_period,2,0.0,1.0,0,1107.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/af66c4d0-dee8-4054-bf3e-49e8a8c65177.jpg?aki_policy=large,138649185,Paridhi,IN,Hong Kong,HK,114.17887,22.27867,364,0.0
20720421,Twin room for 2 Pax@near MTR-A1-Kingland apartment,Hotel,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,2.0,14,298.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/0c016e5b-9030-41ea-bca7-b79ef393362a.jpg?aki_policy=large,31113999,Selena,"Kowloon, Hong Kong",Hong Kong,HK,114.16714,22.32054,163,84.0
20720982,MK MTR:Family Hotel for 3 ppl-Kingland apartment,Hotel,Private room,Real Bed,1,1125,strict_14_with_grace_period,3,1.0,3.0,50,400.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/febed35d-f5fd-4639-98e8-b24f331f2fdd.jpg?aki_policy=large,31113999,Selena,"Kowloon, Hong Kong",Hong Kong,HK,114.16798,22.32099,156,84.0
20723241,Convienent 1BR Business District -Square Victoria,Serviced apartment,Entire home/apt,Real Bed,30,1125,moderate,2,1.0,1.0,0,99.0,300.0,150.0,0.0,1.0,https://a0.muscache.com/im/pictures/5f550f18-9b81-43dc-82b2-649d6a073621.jpg?aki_policy=large,38459934,Alejandro,"Montreal, Québec, Canada",Canada,CA,-73.55963,45.49907,364,0.0
20724431,A natural and calm corner in Barcelona,House,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,1.0,1,38.0,0.0,12.0,0.0,1.0,https://a0.muscache.com/im/pictures/f1b292df-a248-48d6-897a-a72e22166ebc.jpg?aki_policy=large,137972924,Alexandra,"Barcelona, Catalonia, Spain",Spain,ES,2.18543,41.45542,0,100.0
20724571,Escape to Paradise,Guest suite,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1.0,2.0,43,99.0,110.0,85.0,0.0,1.0,https://a0.muscache.com/im/pictures/ee881ca1-5735-46c1-b956-67f8da52a9cd.jpg?aki_policy=large,16541413,Courtney,"Honolulu, Hawaii, United States",United States,US,-157.72991,21.37394,6,91.0
20726731,Sweet room in City Center,Apartment,Private room,Real Bed,1,1125,flexible,1,0.0,1.0,1,47.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/48f9c5d3-f6dd-4c58-97a7-b4e6f26e8e66.jpg?aki_policy=large,7760946,Eda,"Şişli, Istanbul Province, Turkey",Turkey,TR,28.98505,41.07007,88,20.0
20728606,New Luxurious Condo in Old Montreal - 0014,Loft,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,3,1.0,1.0,35,70.0,250.0,75.0,25.0,1.0,https://a0.muscache.com/im/pictures/1dfb24bb-ce5e-49b5-bbd8-7a635e514b60.jpg?aki_policy=large,147359922,John,"Westmount, Quebec, Canada",Canada,CA,-73.55989,45.50336,74,99.0
20730891,Private Studio Sublet in Upper East Side,Apartment,Entire home/apt,Real Bed,6,1125,flexible,1,0.0,1.0,0,120.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/85681973-77a0-40f2-8851-186722c496aa.jpg?aki_policy=large,19141737,Zing,"New York, New York, United States",United States,US,-73.95734,40.77037,0,0.0
20735001,Sweet home!!!,Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,1,1.0,1.0,30,26.0,0.0,16.0,0.0,1.0,https://a0.muscache.com/im/pictures/7186313e-f99c-4f49-b3b5-e594fcb5c486.jpg?aki_policy=large,31732607,Sofia,"Barcelona, Catalonia, Spain",Spain,ES,2.21825,41.4141,80,89.0
20736951,"Lucky House 2 Bed Rooms, 5 mins to MTR",Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,7,2.0,4.0,38,879.0,2000.0,380.0,100.0,5.0,https://a0.muscache.com/im/pictures/c568436f-e627-434a-87cc-426de2d15a89.jpg?aki_policy=large,29831285,Lulu,香港,Hong Kong,HK,114.16948,22.31694,347,92.0
2073897,SUPERHOST- Wifi- METRO-Near Pierloti-,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1.0,1.0,34,74.0,0.0,0.0,42.0,1.0,https://a0.muscache.com/im/pictures/61355638/6ebde1f0_original.jpg?aki_policy=large,7902155,Kubilay,"Istanbul, Turkey",Turkey,TR,28.91804,41.05908,326,98.0
20741058,"Chelsea Dream: Stunning Duplex 1,800sf Loft~6BEDS",Condominium,Entire home/apt,Real Bed,6,65,strict_14_with_grace_period,10,4.0,6.0,46,459.0,199.0,145.0,25.0,6.0,https://a0.muscache.com/im/pictures/5a963926-fa11-4e7c-9628-b9cd80dba153.jpg?aki_policy=large,148537316,Zach,"San Diego, California, United States",United States,US,-73.99697,40.74486,70,87.0
20744948,Cheap Large Bedroom w/WorkDesk- 10min to JFK/Mall,Apartment,Private room,Real Bed,14,30,strict_14_with_grace_period,2,3.0,1.0,33,45.0,0.0,0.0,25.0,1.0,https://a0.muscache.com/im/pictures/e517f838-ff1d-49c5-85d5-805b3a462fa3.jpg?aki_policy=large,107455767,Guelma,"New York, New York, United States",United States,US,-73.73432,40.65429,78,75.0
20755043,Private Garden Unit in the Heart of Old Town,Boutique hotel,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1.0,3.0,2,359.0,0.0,179.0,0.0,1.0,https://a0.muscache.com/im/pictures/db43b62e-b17e-4c28-a9d1-5e0c212a9e97.jpg?aki_policy=large,33633665,Onur,"Istanbul, Istanbul Province, Turkey",Turkey,TR,28.98043,41.00509,363,100.0
20763432,Boutique Hotel-Like Room in Brooklyn With A View,Apartment,Private room,Real Bed,2,29,flexible,2,1.0,1.0,47,116.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/c35d65bb-99a9-45b7-afb2-c47411425f9f.jpg?aki_policy=large,4594132,Samantha,"Brooklyn, New York, United States",United States,US,-73.94118,40.72056,0,99.0
20764769,Chill of Hung Hom,Serviced apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,1,1.0,0.0,3,510.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/2467513d-f383-464c-80ab-764a951f1387.jpg?aki_policy=large,8015410,Jason,"Seattle, Washington, United States",Hong Kong,HK,114.18623,22.30185,0,100.0
20767798,2BR Nova Suites in Sydney CBD,Apartment,Entire home/apt,Real Bed,1,1124,strict_14_with_grace_period,6,2.0,3.0,161,235.0,299.0,89.0,19.0,4.0,https://a0.muscache.com/im/pictures/73bc8074-ce18-4591-8b9a-65de011ac81e.jpg?aki_policy=large,8530753,Jared SSP,"Melbourne, Victoria, Australia",Australia,AU,151.20903,-33.8644,51,86.0
20774523,"Comfy & Quiet RM, City Center,Good Night Sleep#1",Serviced apartment,Private room,Real Bed,1,31,strict_14_with_grace_period,2,1.0,1.0,79,25.0,1000.0,10.0,15.0,2.0,https://a0.muscache.com/im/pictures/7e335810-2379-4035-a004-8f514643ec15.jpg?aki_policy=large,116876340,David & Rosângela,"Matosinhos, Porto District, Portugal",Portugal,PT,-8.67997,41.18542,331,96.0
20783233,Quirky apt in great area,Apartment,Private room,Real Bed,2,7,moderate,2,1.0,1.0,60,49.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/64abbf11-9a14-4a82-81b8-ea452fe54cdd.jpg?aki_policy=large,30536963,Sarah,"New York, New York, United States",United States,US,-73.91362,40.6958,7,98.0
20788473,Basin Homes,Apartment,Entire home/apt,Real Bed,2,20,strict_14_with_grace_period,3,1.0,2.0,58,90.0,125.0,50.0,20.0,2.0,https://a0.muscache.com/im/pictures/348ee8ad-41c8-46dc-93b2-3a6bba5274ae.jpg?aki_policy=large,46253884,Audlyn,,United States,US,-73.89678,40.62944,332,98.0
20788503,Sydney CBD Unique Loft Apartment with WiFi,Apartment,Private room,Real Bed,1,1125,moderate,2,1.0,1.0,3,118.0,300.0,60.0,0.0,1.0,https://a0.muscache.com/im/pictures/09afee0a-9061-492e-aeb0-9f858d32cc23.jpg?aki_policy=large,62899414,Holly,"New South Wales, Australia",Australia,AU,151.20309,-33.87345,0,100.0
20789773,Hale Ma Ke Kai (Home By Da Sea),Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6,2.0,3.0,54,175.0,200.0,150.0,15.0,4.0,https://a0.muscache.com/im/pictures/b0bfdfd9-bb97-43bd-8c16-220f02de1479.jpg?aki_policy=large,149020116,David Lynn,"Kailua-Kona, Hawaii, United States",United States,US,-155.99363,19.63885,219,95.0
20791526,"干淨/舒適青旅/遊客必選/英皇道375號成明閣2字樓,北角,香港",Hostel,Shared room,Real Bed,11,12,flexible,1,1.0,1.0,0,196.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/d961b991-76e5-405c-bf8c-a75914176099.jpg?aki_policy=large,128006673,Chloe,MO,Hong Kong,HK,114.19845,22.28974,0,0.0
20792560,SUİTE ROOM 2 or 3 people WİTH TERRACE,Serviced apartment,Entire home/apt,Real Bed,4,366,moderate,3,1.0,2.0,8,264.0,0.0,30.0,30.0,2.0,https://a0.muscache.com/im/pictures/e4704b36-c151-4b03-b3fe-0139394a9190.jpg?aki_policy=large,148393842,Muro,"Istanbul, Istanbul, Turkey",Turkey,TR,28.96792,41.0063,364,91.0
20792923,新裝修舒適經濟簡潔獨立衛浴單人房311,Bed and breakfast,Private room,Real Bed,2,1125,strict_14_with_grace_period,1,0.0,1.0,1,353.0,1000.0,0.0,100.0,1.0,https://a0.muscache.com/im/pictures/39ad2aee-23bd-437d-a6a9-3882408ab27a.jpg?aki_policy=large,15174928,K&B Hostel,Hong Kong,Hong Kong,HK,114.17127,22.30467,354,40.0
20804897,0,House,Private room,Real Bed,1,1125,flexible,1,1.0,1.0,3,50.0,150.0,20.0,20.0,1.0,https://a0.muscache.com/im/pictures/c1acd835-bff2-4a60-bab9-1ec9365d1848.jpg?aki_policy=large,146249717,Emmy,"Sydney, New South Wales, Australia",Australia,AU,151.19701,-33.88925,0,60.0
20804962,Cozy Room Near Center,Apartment,Private room,Real Bed,2,7,flexible,2,0.0,1.0,3,243.0,766.0,0.0,70.0,1.0,https://a0.muscache.com/im/pictures/1d65ba35-a923-4ee3-a7fd-ae5ed4bc46b1.jpg?aki_policy=large,37323598,Keira,"Shenzhen, Guangdong, China",China,CN,114.07371,22.51558,0,100.0
20806414,Sunshine & Rainbows 402,Condominium,Entire home/apt,Real Bed,4,180,strict_14_with_grace_period,4,1.0,1.0,23,221.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/f9ee851b-6ed5-47e2-9cb7-2438f29273d8.jpg?aki_policy=large,148726441,Jan,"Lahaina, Hawaii, United States",United States,US,-156.67976,20.9706,186,99.0
20807522,HOMEnFUN Sants close to the Train station,Apartment,Entire home/apt,Real Bed,1,1125,flexible,5,3.0,4.0,10,52.0,0.0,115.0,30.0,2.0,https://a0.muscache.com/im/pictures/9f2d0b9e-07d1-43fe-bbd6-5cbafb769642.jpg?aki_policy=large,57935558,HOMEnFUN,"Barcelona, Catalonia, Spain",Spain,ES,2.13707,41.37615,254,80.0
20809200,BCN center / balcony - ensuite bathroom,Apartment,Private room,Real Bed,5,1000,strict_14_with_grace_period,2,1.0,1.0,76,55.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/8db5b639-99e2-454f-af49-c2e95186ef04.jpg?aki_policy=large,125642111,Olivier,"Barcelona, Catalonia, Spain",Spain,ES,2.18275,41.3848,123,99.0
20822448,Mixed Dorm Bed#8 in Wan Chai (灣仔)(混合床位)(一張床位),Apartment,Shared room,Real Bed,1,1124,strict_14_with_grace_period,8,1.0,8.0,22,283.0,0.0,0.0,900.0,1.0,https://a0.muscache.com/im/pictures/b2e3bbb6-5b17-43ca-8bf6-9535f5dfa119.jpg?aki_policy=large,2767794,Check Inn HK,Hong Kong,Hong Kong,HK,114.17856,22.27949,357,90.0
20827801,The ocean view room size 12x14,Apartment,Private room,Real Bed,5,365,flexible,2,1.0,1.0,11,70.0,0.0,50.0,30.0,1.0,https://a0.muscache.com/im/pictures/7c1dff9a-27e7-430f-8e3e-26e81d02810a.jpg?aki_policy=large,145878384,Denise,"Brooklyn, New York, United States",United States,US,-73.93131,40.67139,218,98.0
20827803,Superbe chambre à deux pas du métro Mt-Royal!,Apartment,Private room,Real Bed,2,3,moderate,2,1.0,1.0,51,35.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/b053f05b-b6dd-4b2a-9d09-b4adaa944738.jpg?aki_policy=large,7363683,Isabelle,"Montreal, Quebec, Canada",Canada,CA,-73.58029,45.52042,46,100.0
20827826,Clean and Tidy room near Austin Station,Apartment,Private room,Real Bed,2,1125,flexible,1,1.0,1.0,36,298.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/4b37345a-c85f-43db-857d-e33bffcaaeac.jpg?aki_policy=large,24185920,Ken,"Copenhagen, Capital Region of Denmark, Denmark",Hong Kong,HK,114.16653,22.30683,88,97.0
20829122,Habitación  acogedora vacacional,Apartment,Private room,Real Bed,1,7,flexible,1,1.0,1.0,1,25.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/8c21ef60-9f62-4591-81e7-d7dc5d8957e6.jpg?aki_policy=large,149416599,Lupe,Spain,Spain,ES,2.17909,41.43897,365,100.0
20834832,Bright charming studio in quiet treelined Brooklyn,Apartment,Private room,Real Bed,4,14,strict_14_with_grace_period,2,1.0,1.0,2,75.0,0.0,40.0,0.0,1.0,https://a0.muscache.com/im/pictures/44d4aa81-58af-47dc-8c09-a68560672def.jpg?aki_policy=large,4123240,Rhianna,"New York, New York, United States",United States,US,-73.9476,40.67064,0,100.0
20845108,Entire Private Brownstone in Brooklyn,House,Entire home/apt,Real Bed,1,29,moderate,6,3.0,3.0,50,150.0,0.0,100.0,20.0,5.0,https://a0.muscache.com/im/pictures/5772234f-9b17-43ec-be58-779262f533c8.jpg?aki_policy=large,39371342,Sam,"Brooklyn, New York, United States",United States,US,-74.01684,40.62499,152,98.0
20845825,Charmoso Studio em Ipanema,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,0.0,2.0,5,119.0,600.0,150.0,30.0,1.0,https://a0.muscache.com/im/pictures/b0414f5f-6772-44ea-a147-7a66af2f06d8.jpg?aki_policy=large,1982737,Diogo,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,-43.19468776411647,-22.98429235594679,40,84.0
20849928,"2 SUÍTES,NA BARRA, WI-FI, AR,  PRAIA/BRT",Apartment,Private room,Real Bed,1,1125,flexible,4,2.0,2.0,0,798.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/e4f74f26-ab01-47b7-b996-44601b12df45.jpg?aki_policy=large,149628300,Maria,BR,Brazil,BR,-43.3784512685221,-22.967368557701523,179,0.0
20851877,九龍城 Kowloon City雙人床double bed room flat一房一廰,Guest suite,Entire home/apt,Real Bed,2,28,strict_14_with_grace_period,3,1.0,1.0,4,322.0,800.0,100.0,180.0,2.0,https://a0.muscache.com/im/pictures/b407cfc8-a269-487d-8473-23d016dda5ca.jpg?aki_policy=large,59393296,Shun,"London, England, United Kingdom",Hong Kong,HK,114.19067,22.32932,180,100.0
2085520,Beautiful apart/living roomCOPA1206,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,5,1.0,2.0,47,149.0,300.0,100.0,0.0,1.0,https://a0.muscache.com/im/pictures/654b30e2-07c5-4d40-97f9-f70c33c0d818.jpg?aki_policy=large,4581272,Diogo Rio Habitat,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,BR,-43.18923945702505,-22.980694673782537,336,86.0
20859319,Appartement au coeur de Montreal pour OSHEAGA,Apartment,Entire home/apt,Real Bed,4,30,strict_14_with_grace_period,6,3.0,3.0,0,240.0,0.0,80.0,0.0,1.0,https://a0.muscache.com/im/pictures/1b962a3e-0e7a-4213-8cd8-00390bd170ea.jpg?aki_policy=large,11241121,Laetitia,"Montreal, Quebec, Canada",Canada,CA,-73.57623,45.5485,253,0.0
20860562,Charming room near Casa da Música,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1.0,1.0,40,24.0,0.0,20.0,10.0,1.0,https://a0.muscache.com/im/pictures/65fc5247-3cc6-4324-bf0f-5fb25b8f9177.jpg?aki_policy=large,146493681,Fatimuse,"Porto, Porto District, Portugal",Portugal,PT,-8.62887,41.15774,365,98.0
20861761,"Charming appart in Outremont, near boutiques/metro",Apartment,Entire home/apt,Real Bed,2,30,moderate,2,1.0,2.0,24,42.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/f2252746-37ca-4d06-be2b-317ef63b5b40.jpg?aki_policy=large,43184498,Andrée,"Montreal, Québec, Canada",Canada,CA,-73.62099,45.5179,0,95.0
20864633,田居,House,Entire home/apt,Real Bed,2,21,flexible,4,1.0,1.0,0,42.0,150.0,35.0,10.0,2.0,https://a0.muscache.com/im/pictures/ce291f2b-f075-4fe0-81d1-c5b07ef3f264.jpg?aki_policy=large,149770542,Xing,CA,Canada,CA,-73.54044,45.5785,0,0.0
20865085,Blissful Bronte,Guest suite,Entire home/apt,Real Bed,3,31,strict_14_with_grace_period,2,1.0,1.0,54,119.0,0.0,30.0,10.0,2.0,https://a0.muscache.com/im/pictures/a7d712e7-5c45-41d0-8812-ae5a6803c46a.jpg?aki_policy=large,146820671,Jenny,"Sydney, New South Wales, Australia",Australia,AU,151.26535,-33.90039,237,99.0
20865183,"Princeville studio, high ceilings,bright and airy",Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,0.0,1.0,82,79.0,200.0,99.0,0.0,1.0,https://a0.muscache.com/im/pictures/931008ba-6c0d-4dae-8a24-8f8d8a8aea6b.jpg?aki_policy=large,4340166,Larry,"Lihue, Hawaii, United States",United States,US,-159.47871,22.22043,168,97.0
20866128,万利达旅馆A2,Guesthouse,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,0.0,2.0,23,306.0,0.0,0.0,0.0,1.0,https://a0.muscache.com/im/pictures/b813bfdb-0fd0-4135-98f1-d530eef023ba.jpg?aki_policy=large,149784855,霖华,HK,Hong Kong,HK,114.17191,22.29725,68,94.0
20872439,Oceanfront Condo with harbor view,Condominium,Entire home/apt,Real Bed,7,1125,moderate,4,1.0,2.0,40,245.0,500.0,210.0,10.0,2.0,https://a0.muscache.com/im/pictures/2dee1680-7006-487e-9143-30cd4e8a2f14.jpg?aki_policy=large,149855567,Mark And Debra,"Wailuku, Hawaii, United States",United States,US,-156.50807,20.79426,324,98.0
